dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,auroc_D_w,vus_pr_D_w,vus_roc_D_w,auc_pr_D_w,standard_f1_D_w,pa_f1_D_w,sliding_window,vus_error_D_w,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,auroc_raw_max,auroc_raw_mean,auroc_raw_median,auroc_z_train_max,auroc_z_train_mean,auroc_z_train_median,vus_pr_raw_max,vus_pr_raw_mean,vus_pr_raw_median,vus_pr_z_train_max,vus_pr_z_train_mean,vus_pr_z_train_median,vus_roc_raw_max,vus_roc_raw_mean,vus_roc_raw_median,vus_roc_z_train_max,vus_roc_z_train_mean,vus_roc_z_train_median,auc_pr_raw_max,auc_pr_raw_mean,auc_pr_raw_median,auc_pr_z_train_max,auc_pr_z_train_mean,auc_pr_z_train_median,standard_f1_raw_max,standard_f1_raw_mean,standard_f1_raw_median,standard_f1_z_train_max,standard_f1_z_train_mean,standard_f1_z_train_median,pa_f1_raw_max,pa_f1_raw_mean,pa_f1_raw_median,pa_f1_z_train_max,pa_f1_z_train_mean,pa_f1_z_train_median,n_kept_train_baseline,status,error
MSL_id_3,MSL,DLinear,2430,1856,0,0,121,2309,0.16117696783278657,0.04682514603519143,4.234867237795023e-05,0.006507585756480694,0.14585260181857682,0.04492126000030564,4.234867237794965e-05,0.006507585756480694,1613,1392,0.5060632308358597,0.1294421990323253,0.5150989921808335,0.08989598811292719,0.1649609949727387,0.15879265091863518,125,,0.37483759203118233,0.10572160187955693,0.3835407450432851,0.07342233009708737,0.13679917781206877,0.10444540353905912,,0.5060632308358597,0.3271979211779992,0.5,0.37483759203118233,0.28475530532698135,0.2724122996968385,0.1294421990323253,0.09910648458333891,0.0716992592170822,0.10572160187955693,0.09387349132408929,0.0924292837652572,0.5150989921808335,0.33605526612195247,0.505854280266886,0.3835407450432851,0.29358072326090656,0.2807311025905991,0.08989598811292719,0.06882821387940842,0.04979423868312757,0.07342233009708737,0.06519396551724138,0.06419098143236074,0.1649609949727387,0.12879070561968875,0.09486385527570239,0.13679917781206877,0.12240653926890803,0.12063695214030515,0.15879265091863518,0.12637075718015667,0.0,0.10444540353905912,0.12009925558312655,0.12033814022874192,9,ok,
MSL_id_5,MSL,DLinear,5054,4135,0,0,423,4631,0.23435389763440015,0.05841533399006757,8.535637107343064e-06,0.002921581268310547,0.22468114469035644,0.05778667311531666,8.535637107343064e-06,0.002921581268310547,3381,2520,0.3018702208827038,0.06360808789773702,0.31071107664376196,0.06220140366040347,0.1600300049964417,0.48737650933040616,9,,0.3033041794097032,0.06370347198251215,0.312896786313766,0.06233818113390669,0.16121937786054652,0.4910040626813697,,0.3018702208827038,0.36215595077474083,0.5,0.3033041794097032,0.3599307370975638,0.49260891116655003,0.06360808789773702,0.06991195438126177,0.08564481578922123,0.06370347198251215,0.06949292275152333,0.08642321229791469,0.31071107664376196,0.3683874185724784,0.5005325471604815,0.312896786313766,0.36694554632620124,0.4867421931854352,0.06220140366040347,0.06868210593957039,0.08369608231104075,0.06233818113390669,0.06815696196387239,0.08536339912208069,0.1600300049964417,0.16570801353384354,0.1544626973626575,0.16121937786054652,0.16892611009527816,0.183108489506753,0.48737650933040616,0.42727272727272725,0.0,0.4910040626813697,0.46103542234332423,0.38257575757575757,10,ok,
MSL_id_4,MSL,DLinear,3422,2848,0,0,71,3351,0.11373945205864862,0.041625062316141194,1.405880778074936e-06,0.0011856984347105026,0.11884345164675338,0.04189268209962969,1.405880778074936e-06,0.0011856984347105026,2209,1827,0.7462435009940274,0.0645809278686977,0.823938753976736,0.03785963981660842,0.11120800441222928,0.4536741214057508,228,,0.5934722029581248,0.06990519797752807,0.7544641837162304,0.02905968111089314,0.0677918173454559,0.9281045751633987,,0.7462435009940274,0.6167509383366747,0.5,0.5934722029581248,0.5456895356021536,0.4011835861483434,0.0645809278686977,0.06015992351266799,0.04927467102971018,0.06990519797752807,0.0750594647980053,0.07893737485202447,0.823938753976736,0.7776894141821997,0.5074281575184003,0.7544641837162304,0.7579149154443252,0.7049728284570629,0.03785963981660842,0.025190073358260068,0.020748100526008183,0.02905968111089314,0.02324491787802517,0.019562720917716346,0.11120800441222928,0.06601875192017938,0.04065233577929277,0.0677918173454559,0.05322799780518153,0.045835575389649115,0.4536741214057508,0.45806451612903226,0.0,0.9281045751633987,0.6926829268292682,0.7064676616915423,10,ok,
MSL_id_6,MSL,DLinear,3922,3054,0,0,151,3771,0.1158710996471618,0.042361819874127266,3.980954275625316e-08,0.00019952328875660896,0.1078347058888652,0.03993386451783615,3.980954275625316e-08,0.00019952328875660896,2504,2188,0.8156083108982632,0.5451396053762155,0.9418828336826783,0.4353474017721079,0.5830854504917258,1.0,260,,0.8362204765893776,0.5460796817830088,0.9515713036936505,0.43670129875832336,0.5830854504917258,1.0,,0.8156083108982632,0.8349498876929372,0.5,0.8362204765893776,0.8721859573145354,0.5433185639447791,0.5451396053762155,0.5449146138958553,0.06690674716218122,0.5460796817830088,0.549603243644176,0.12142546014928278,0.9418828336826783,0.947278876695138,0.5075353597489559,0.9515713036936505,0.9604094826353841,0.7246261848405684,0.4353474017721079,0.4341722534540548,0.038500764915859256,0.43670129875832336,0.4347332426735453,0.042765167707808235,0.5830854504917258,0.5830854504917258,0.07414610655283599,0.5830854504917258,0.5855023240909508,0.0893597896993966,1.0,1.0,0.0,1.0,1.0,0.7844155844155845,11,ok,
MSL_id_7,MSL,DLinear,2625,2051,0,0,222,2403,0.46337530334648713,0.11897897873899946,0.0017437879569023658,0.032093265650104986,0.36162940626890283,0.10967625437253045,0.0009668190974987391,0.031093714758753777,1460,929,0.7710669470969097,0.28382203713174664,0.8549678250421733,0.1735816973641557,0.321038519698327,0.950354609929078,181,,0.8859449336977427,0.4798955994803111,0.9259788759233291,0.35242950813874374,0.4751636014601971,0.950354609929078,,0.7710669470969097,0.8073260526444046,0.5,0.8859449336977427,0.8833177747035426,0.5219395425387935,0.28382203713174664,0.44997385607873397,0.1429825174621104,0.4798955994803111,0.4874387339426255,0.41507375611171315,0.8549678250421733,0.9080107086154547,0.5166641399301335,0.9259788759233291,0.9279402390333915,0.7834206874838152,0.1735816973641557,0.21830857148578414,0.08457142857142858,0.35242950813874374,0.3523516093789415,0.12262909334213165,0.321038519698327,0.3190690897827152,0.15595219749027606,0.4751636014601971,0.46133270232781665,0.1938748385406147,0.950354609929078,0.9527896995708155,0.0,0.950354609929078,0.950354609929078,0.8207024029574861,10,ok,
MSL_id_8,MSL,DLinear,2856,2282,0,0,21,2835,1.8537022033134443,0.1894968112283063,1.4954808103005949e-05,0.0038671446964144707,1.9957039833346004,0.20106064855115333,1.4954808103006015e-05,0.0038671446964144707,1834,1452,0.4008902326362644,0.012059336197141396,0.5033795122413882,0.006092225002234006,0.019534690282066926,0.02824478816408877,125,,0.40782732846224906,0.012536825446635947,0.5072891964168261,0.006169601944319311,0.019142927996433287,0.02824478816408877,,0.4008902326362644,0.38908205257411604,0.5,0.40782732846224906,0.3971781305114638,0.6875955320399765,0.012059336197141396,0.01202522830966014,0.02599061621061267,0.012536825446635947,0.01232365130619346,0.02043587836281341,0.5033795122413882,0.5009476900286435,0.504754131548878,0.5072891964168261,0.5028685194210314,0.7681938287474873,0.006092225002234006,0.005963931883732381,0.007352941176470588,0.006169601944319311,0.006053114639055926,0.011323437627074408,0.019534690282066926,0.01894433197224623,0.01459839522760942,0.019142927996433287,0.01939934599446738,0.032876336127404863,0.02824478816408877,0.02824478816408877,0.0,0.02824478816408877,0.02824478816408877,0.0707070707070707,12,ok,
MSL_id_9,MSL,DLinear,2217,1643,0,0,69,2148,0.19350694329121346,0.0877209564273944,6.06224581643445e-05,0.007786042522639036,0.1844657712814692,0.08656590081374728,6.0622458164343036e-05,0.007786042522639036,1307,925,0.8430693870941623,0.14155184618610556,0.8827229506932529,0.10487395311026985,0.18811431390031613,0.971830985915493,70,,0.8001308935848649,0.10717930187150092,0.8467454345218111,0.08301343616064333,0.1739092935591185,0.971830985915493,,0.8430693870941623,0.8208242247591289,0.5,0.8001308935848649,0.6545623836126628,0.4801972849701779,0.14155184618610556,0.16002186491606263,0.04444503077377958,0.10717930187150092,0.07281199166163696,0.043325099811073,0.8827229506932529,0.8910059209849516,0.5034698753876434,0.8467454345218111,0.7410201345322512,0.5762405064454811,0.10487395311026984,0.11714412489508445,0.03112313937753721,0.08301343616064333,0.056077696196671314,0.033587285662924606,0.18811431390031613,0.21183463131705207,0.06036686862052609,0.1739092935591185,0.12313974987159973,0.07457268756089422,0.971830985915493,0.9787234042553191,0.0,0.971830985915493,0.9517241379310345,0.92,10,ok,
OPPORTUNITY_id_2,OPPORTUNITY,DLinear,5162,4274,0,0,469,4693,17808604.383901425,134.60153146203209,1.7356253504713908,0.9289510046425219,17570740.471650247,136.0065521128104,1.7008829138141344,0.9238060620788953,3548,3261,0.20821897332006073,0.06908338090981794,0.21044457164961133,0.06599578561740872,0.18073053327775027,0.16660746003552399,35,,0.1887947707809617,0.06564367835571819,0.1915322646661353,0.06361338256509592,0.1755223509141828,0.16660746003552399,,0.20821897332006073,0.18248496036150563,0.17789117485235234,0.1887947707809617,0.17468992742900213,0.22056871891493796,0.06908338090981794,0.06285506927011901,0.061086294257239354,0.06564367835571819,0.062320118124334606,0.06219246889815569,0.21044457164961133,0.18572369854687165,0.1892619272493541,0.1915322646661353,0.17818007958580676,0.232349908605141,0.06599578561740872,0.06033595181771609,0.05906218411309505,0.06361338256509592,0.05983467236597817,0.060136321562291734,0.18073053327775027,0.1713539319941,0.1675283811027057,0.1755223509141828,0.17004920551424904,0.1669915263087459,0.16660746003552399,0.16660746003552399,0.4298808432630614,0.16660746003552399,0.16660746003552399,0.5034889962426194,229,ok,
MITDB_id_7,MITDB,DLinear,150000,138176,0,0,3696,146304,0.02531327597861709,0.11939843374081137,0.0253132759786171,0.1193984337408087,0.025292178570168654,0.11935577017976706,0.025292178570168654,0.11935577017976434,108517,106806,0.8261122622012448,0.22271781785137001,0.8769555741575088,0.1648454130886476,0.22182043266514828,0.9180327868852459,240,,0.8286737003518498,0.2692234349955677,0.8794247220047452,0.1947405930252607,0.2751779326004215,0.9002557544757033,,0.8261122622012448,0.841176659632153,0.841176659632153,0.8286737003518498,0.8326273576450434,0.8326273576450434,0.22271781785137001,0.2630353599223366,0.2630353599223366,0.2692234349955677,0.28569771679491096,0.28569771679491096,0.8769555741575088,0.8916991652749335,0.8916991652749335,0.8794247220047452,0.8849710403338957,0.8849710403338957,0.1648454130886476,0.19448415832171836,0.19448415832171836,0.1947405930252607,0.2065565187654785,0.2065565187654785,0.22182043266514828,0.27018789983056246,0.27018789983056246,0.2751779326004215,0.2948197174912657,0.2948197174912657,0.9180327868852459,0.9100188020413645,0.9100188020413645,0.9002557544757033,0.9205479452054794,0.9205479452054794,2,ok,
OPPORTUNITY_id_5,OPPORTUNITY,DLinear,6980,5882,0,0,480,6500,13.895968769770565,0.4914529412629451,0.2931370294816702,0.2814748986322496,4.70699951813142,0.42989716399713734,0.14912647333317616,0.22567409885714168,4468,4373,0.9917820512820513,0.9009550280607547,0.9955861863034186,0.8099908562439891,0.9266359535753842,1.0,125,,0.9931403846153847,0.9114441325816285,0.99526269088449,0.874677252313572,0.9134108319925303,1.0,,0.9917820512820513,0.9921246794871794,0.9921951923076924,0.9931403846153847,0.9939304487179487,0.9932487179487179,0.9009550280607547,0.9047255880036953,0.9302913623073773,0.9114441325816285,0.9338931102778429,0.9389893329764071,0.9955861863034186,0.9958166967839781,0.9950796339642096,0.99526269088449,0.9963708961472809,0.995792758113895,0.8099908562439891,0.8179818857276937,0.8927714975809774,0.874677252313572,0.8928502278372619,0.9058967847670155,0.9266359535753842,0.9374950195577085,0.8351599082527101,0.9134108319925303,0.9302275825036285,0.8534982647259396,1.0,1.0,1.0,1.0,1.0,1.0,229,ok,
OPPORTUNITY_id_4,OPPORTUNITY,DLinear,9323,8749,0,0,438,8885,12976455.735917136,100.315822235922,0.8219409582311029,0.544151265646184,13458101.242235625,103.5327416453936,0.8126685883889038,0.5420498968951933,7890,7603,0.09659448611507258,0.036299938433226,0.10809876884437752,0.033634802474116356,0.09080456492252682,0.08975409836065573,125,,0.5440456826573955,0.12791224736185716,0.5865043516472933,0.10237928143425358,0.27093520365521107,0.6827747466874513,,0.09659448611507258,0.27691597094276693,0.15247197189866457,0.5440456826573955,0.5118180556733297,0.2698626282560264,0.036299938433226,0.03914753080393935,0.03302937784648732,0.12791224736185716,0.08894466708340995,0.03670047310758119,0.10809876884437752,0.29499583039812277,0.17666246639449187,0.5865043516472933,0.5538319955269839,0.2911068888759656,0.033634802474116356,0.03504504945668386,0.030646322350283847,0.10237928143425358,0.07246098403617973,0.03399171218586701,0.09080456492252682,0.09607278579537101,0.09395739115875755,0.27093520365521107,0.208662159418971,0.09839286432034543,0.08975409836065573,0.08975409836065573,0.24138881234499862,0.6827747466874513,0.6334056399132321,0.32882882882882886,229,ok,
OPPORTUNITY_id_1,OPPORTUNITY,DLinear,24693,23578,0,0,721,23972,7857574.5185250025,66.99570942139815,4.628713220243521,1.241752690171801,7938582.189896661,67.71184280246463,4.376548994204484,1.224509234987123,22071,21497,0.18731637442018,0.018867796463765515,0.1734055521839261,0.017682315268474393,0.05675546067410469,0.06494514019727364,34,,0.45101335284137545,0.037806619773560014,0.44668394388358273,0.03222252757958431,0.12241231504958305,0.20368439346541536,,0.18731637442018,0.20632809475131988,0.33931571345487904,0.45101335284137545,0.46849549161955706,0.37536690401399875,0.018867796463765515,0.019289248899811515,0.045093648824391784,0.037806619773560014,0.04196744450158459,0.04197957380151945,0.1734055521839261,0.17896535897242288,0.23496245336489702,0.44668394388358273,0.3980350109463644,0.2472693836012218,0.017682315268474393,0.01777981730065909,0.08266556677556978,0.03222252757958431,0.049988610064818056,0.062240123255661015,0.05675546067410469,0.05747024807702139,0.12158126906986788,0.12241231504958305,0.21464812767440766,0.10201692660996617,0.06494514019727364,0.06494514019727364,0.5779092702169625,0.20368439346541536,0.3333333333333333,0.5779092702169625,229,ok,
OPPORTUNITY_id_3,OPPORTUNITY,DLinear,28066,25387,0,0,330,27736,5.965266831301128,0.6494078566210537,0.18590652154586076,0.22574211102489916,5.894046623781924,0.6443973385137564,0.17566897182661262,0.22419202709712444,20433,20051,0.8724417888140126,0.042060841229982125,0.8733594105120485,0.040422146522835,0.11813173987108212,0.17147310989867498,36,,0.8986376965501568,0.053067196077526135,0.9015257947865862,0.04980344421642262,0.13086989908311467,0.12733937873818252,,0.8724417888140126,0.8647304454991217,0.5332333647988392,0.8986376965501568,0.8827741650715403,0.5970924998470427,0.042060841229982125,0.04149220874755595,0.016338043780883868,0.053067196077526135,0.04717705973756457,0.026166893616780967,0.8733594105120485,0.8672029334456595,0.5508277243771179,0.9015257947865862,0.8851491346356053,0.6141240515305764,0.040422146522835,0.03855137227171483,0.014474778474678814,0.04980344421642262,0.044144885713615835,0.02246569912734016,0.11813173987108212,0.12006436170173382,0.045218149825406555,0.13086989908311467,0.13173529636489623,0.07834602640239387,0.17147310989867498,0.11950027159152635,0.7551487414187643,0.12733937873818252,0.1313955803304798,0.9308885754583921,244,ok,
OPPORTUNITY_id_6,OPPORTUNITY,DLinear,16515,15497,0,0,355,16160,14135855.248335157,120.32942553675899,1.6048599722470391,0.8408087448421104,14292984.414482355,121.5977833818938,1.5907486154415653,0.8285933812937063,14583,14296,0.08677642588202483,0.01835285784604738,0.09389769555078126,0.017137949731184144,0.04439398847421261,0.04208903906574189,125,,0.23663758541347088,0.01796513464814966,0.26224283172522544,0.016054900792337543,0.04372147640129862,0.07557211282597126,,0.08677642588202483,0.10891481313624321,0.17445657858039326,0.23663758541347088,0.19164996165109469,0.17277393320317946,0.01835285784604738,0.01642509037598089,0.016417376379989947,0.01796513464814966,0.01710020712818696,0.01642194802759329,0.09389769555078126,0.11814535994496568,0.20191981167767895,0.26224283172522544,0.21629717931076378,0.20672588005292877,0.017137949731184144,0.014650661607620862,0.0149795926011493,0.016054900792337543,0.01539565011141019,0.014931069090239151,0.04439398847421261,0.0433715976810404,0.043363650767142256,0.04372147640129862,0.04322373392875443,0.04302988198942744,0.04208903906574189,0.04208903906574189,0.10407505130460276,0.07557211282597126,0.06544381970688543,0.09646739130434782,229,ok,
OPPORTUNITY_id_7,OPPORTUNITY,DLinear,21706,20506,0,0,818,20888,10613126.985611834,89.66295819938752,4.301214326903291,1.0648842476908325,10665636.61375666,90.74038040813247,4.265742697303608,1.0646138126691436,18703,18129,0.23757352638217658,0.02754339113357656,0.26942374626189386,0.02411545263409526,0.07357698412490712,0.07263686009856592,125,,0.5933296067792928,0.0669528039245032,0.6431115956716648,0.05236576020307682,0.1501090441218764,0.7468430547203848,,0.23757352638217658,0.25020106653344554,0.45239452068969066,0.5933296067792928,0.5718923032515246,0.46262518154806775,0.02754339113357656,0.02807048082130423,0.06466997929832072,0.0669528039245032,0.062111736296821346,0.059473327451000285,0.26942374626189386,0.27581525134636,0.4751939091778004,0.6431115956716648,0.6250618987292318,0.4840389827577711,0.02411545263409526,0.024433484756602637,0.08676961048000163,0.05236576020307682,0.04935357793001921,0.06726090037358551,0.07357698412490712,0.07498867641544256,0.15448069365823053,0.1501090441218764,0.13874735790559828,0.14672081038025728,0.07263686009856592,0.07263686009856592,0.8630993745656707,0.7468430547203848,0.7865737808739709,0.8547832071576049,229,ok,
SMAP_id_1,SMAP,DLinear,8209,7019,0,0,1121,7088,0.5689704762913375,0.2264271257748232,0.3206860696613685,0.08320273721525627,0.4545173078980705,0.2182487010094018,0.3485237164731983,0.08615298820013174,4749,4367,0.9753743181172889,0.9436399003993592,0.9783149741824416,0.9399833058163768,0.8946634045172415,1.0,37,,0.9723962098497191,0.9433636483705035,0.9764499860200923,0.9394142591733661,0.8946634045172415,1.0,,0.9753743181172889,0.9755604577499533,0.5982978354943486,0.9723961469221893,0.9736070613749815,0.4547386821062297,0.9436399003993592,0.9446605950291049,0.27422423053144473,0.9433636483705035,0.9442148443113411,0.2872879048358367,0.9783149741824416,0.9788285730810816,0.6002122660693597,0.9764499860200923,0.9780489018543094,0.45866744865262876,0.9399833058163768,0.9409674369928757,0.2774843217310933,0.9394142591733662,0.9401533776569746,0.2874861068837448,0.8946634045172415,0.8946634045172415,0.3386655869132497,0.8946634045172415,0.8946634045172415,0.3658345262701094,1.0,1.0,1.0,1.0,1.0,0.9995541685242978,18,ok,
