dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
Exathlon_id_19,Exathlon,PatchTST,46660,42586,0,0,2928,43732,0.5459773405056526,0.2756997951662836,0.4034329438415235,0.2665374421804303,0.4055087205904935,0.2627021024126168,0.3343489619120431,0.25961956012643234,31780,30824,27,0.980699928251511,0.663328264852563,0.9812382834634162,0.6598483505160615,0.7848259815700293,0.9982952608250938,,ok,
Exathlon_id_20,Exathlon,PatchTST,46650,43406,0,0,3891,42759,0.0968076736735197,0.1655812038401738,0.0865700697964287,0.173412651197477,0.07655047160044764,0.15760884102405212,0.06050241783767947,0.16644392101909297,33761,32613,10,0.7012507880603336,0.2976509629955103,0.7029099812291517,0.3063665293378268,0.4013267038995028,0.9797305803852449,,ok,
CATSv2_id_1,CATSv2,PatchTST,100000,94455,0,0,2000,98000,0.104566628025911,0.102563971570586,0.0164573557417228,0.0795035074129836,0.10107144802599173,0.1018078302894384,0.00910345726581954,0.06980143384858832,81332,80471,97,0.6665233903061225,0.0973156627324561,0.684940578348896,0.0899255307842533,0.2051778751574761,0.8605851979345955,,ok,
Exathlon_id_23,Exathlon,PatchTST,46660,42586,0,0,2928,43732,0.5187588076448608,0.2729136159128058,0.3951259429966305,0.2690694568693799,0.4052105494388856,0.26010238367010724,0.33169788426691554,0.2629102727866033,31780,30824,27,0.9841400594667772,0.6993459211782157,0.984843986609514,0.6769933524968955,0.8046346284286164,0.987021742794539,,ok,
Exathlon_id_21,Exathlon,PatchTST,46649,43979,0,0,4856,41793,2328.760040445183,1.6839409496053257,0.2483321824497826,0.3262514110694912,0.19997228827700717,0.24019902631026907,0.1917510409298811,0.30473941121068504,34708,33273,125,0.9628126474401116,0.735072268737938,0.972295806378532,0.6900769170875889,0.8723857019822974,0.9502005674591528,,ok,
Exathlon_id_22,Exathlon,PatchTST,43066,39262,0,0,5437,37629,1.059942298120928,0.3718695567670055,0.5849627505154606,0.3459544039762552,0.7653964095548773,0.3601097752624374,0.4745536675468049,0.3418065850060523,26576,25907,125,0.9788422193420068,0.7647328354013172,0.9805760251306538,0.7330957961507276,0.8668881667815547,0.990706997084548,,ok,
Exathlon_id_24,Exathlon,PatchTST,43066,39262,0,0,5437,37629,1.0904467661183384,0.3721536044842422,0.5822619275941192,0.3560157920568261,0.7408174070402967,0.3560491387287807,0.449756319951774,0.34962853090714746,26576,25907,125,0.9705400376295148,0.7133697702432885,0.9722684596917708,0.6933714821982637,0.8548569742718649,0.99972418865496,,ok,
Exathlon_id_27,Exathlon,PatchTST,43066,39262,0,0,5437,37629,1.0582293944401036,0.3665362115836809,0.5905318786421707,0.3522807674559031,0.7433326306214011,0.35466868454015354,0.4573054039041065,0.348159126576086,26576,25907,125,0.97289799088927,0.7247962922011857,0.97469985073612,0.6955825633281973,0.8516151546410488,0.998714180749449,,ok,
Exathlon_id_4,Exathlon,PatchTST,46660,42586,0,0,2928,43732,0.4928638260476687,0.2741420089356742,0.3935225026020876,0.2810949165810459,0.4042771323915623,0.2626092102291191,0.3329489621010743,0.27443264700658615,31780,30824,27,0.9820823510400406,0.675879192743382,0.9826001537651122,0.6575208841896938,0.7804221248127374,0.98752107925801,,ok,
Exathlon_id_3,Exathlon,PatchTST,43066,39262,0,0,5437,37629,0.9112554181549958,0.3646270527475129,0.5882744594871544,0.3328407311841977,0.738402413376352,0.3543794822628154,0.4561691546427507,0.32914214897642513,26576,25907,125,0.964944831090594,0.6966027522314752,0.966672230470184,0.6788337085111135,0.8453916534666881,1.0,,ok,
Exathlon_id_6,Exathlon,PatchTST,46660,42586,0,0,2928,43732,0.6621805292909078,0.3539354436094678,0.5024311778399513,0.4368838185389734,0.5726395934448237,0.34554275307871796,0.5003339329176536,0.4377487888832942,31780,30824,125,0.9792335091558668,0.7491630879083108,0.9834841910606524,0.7107323355971876,0.7196627243698375,1.0,,ok,
Exathlon_id_15,Exathlon,PatchTST,129197,124861,0,0,16105,113092,21295781957642.867,487215.0790337171,0.7749040837370248,0.3618267750214274,16622625248869.965,448724.310128505,0.437350440695405,0.3208019104792267,100454,97871,125,0.9711017184943804,0.8110565772643149,0.9798927367500718,0.7792779452875224,0.873294770015599,0.9890076148366496,,ok,
Exathlon_id_8,Exathlon,PatchTST,46655,42582,0,0,2948,43707,0.2877938077122306,0.2180332343183785,0.1575633958226733,0.2181831951869913,0.2678042963415042,0.21172485011451325,0.15197027851264627,0.21533967658230158,31757,30801,10,0.978870265635612,0.6257520743202218,0.9789800417430864,0.6338739980729303,0.7721658499021479,0.9956095913542722,,ok,
Exathlon_id_7,Exathlon,PatchTST,43066,39262,0,0,5437,37629,0.914993074119969,0.3591209333713503,0.582181215642611,0.3443352748562422,0.7295409076921474,0.34915157250526785,0.4383712304080828,0.339486279834105,26576,25907,125,0.9740538504261668,0.7274837013700859,0.9758329049269174,0.6946037556409671,0.8687873662225418,0.9932407745706978,,ok,
CATSv2_id_4,CATSv2,PatchTST,195000,181907,0,0,5900,189100,0.0941149514437907,0.0827301556088391,0.0065240142784988,0.053519974195159,0.09336209432275429,0.0821775944191657,0.00628454698990618,0.05174560632561148,147273,144116,73,0.8098899313429357,0.4140085855463877,0.8276297923647935,0.4519388138902048,0.5399750363749379,0.78266679392956,,ok,
Exathlon_id_9,Exathlon,PatchTST,43066,39262,0,0,5437,37629,0.979471935699014,0.3680410327485399,0.5848450749441945,0.3696021616479408,0.7377700267591818,0.3563032908728711,0.44923687024177106,0.36418855651051024,26576,25907,125,0.9631147877724516,0.688733666793325,0.9647862611347284,0.6743836006800243,0.8402262554846934,1.0,,ok,
Exathlon_id_17,Exathlon,PatchTST,129197,124861,0,0,16105,113092,18618531215457.195,454139.9019868139,0.7465677907622527,0.3214463394533245,15112859723924.002,421924.8804609441,0.4135335097679932,0.3078602021239148,100454,97871,125,0.9696869905589528,0.8003295229915357,0.9787761260471224,0.7706756361730476,0.8741488410311423,0.9922982131854592,,ok,
